code,name,level
42102008,Maymangga,Bgy
42102009,Minantok Kanluran,Bgy
42102010,Pangil,Bgy
42102011,Barangay I (Pob.),Bgy
42102012,Barangay X (Pob.),Bgy
42102013,Barangay XI (Pob.),Bgy
42102014,Barangay XII (Pob.),Bgy
42102015,Barangay II (Pob.),Bgy
42102016,Barangay III (Pob.),Bgy
42102017,Barangay IV (Pob.),Bgy
42102018,Barangay V (Pob.),Bgy
42102019,Barangay VI (Pob.),Bgy
42102020,Barangay VII (Pob.),Bgy
42102021,Barangay VIII (Pob.),Bgy
42102022,Barangay IX (Pob.),Bgy
42102023,Salaban,Bgy
42102024,Talon,Bgy
42102025,Tamacan,Bgy
42102026,Buho,Bgy
42102027,Minantok Silangan,Bgy
42103000,BACOOR CITY,City
42103001,Alima,Bgy
42103002,Aniban I,Bgy
42103003,Banalo,Bgy
42103004,Bayanan,Bgy
42103005,Daang Bukid,Bgy
42103006,Digman,Bgy
42103007,Dulong Bayan,Bgy
42103008,Habay I,Bgy
42103009,Kaingin (Pob.),Bgy
42103010,Ligas I,Bgy
42103011,Mabolo I,Bgy
42103012,Maliksi I,Bgy
42103013,Mambog I,Bgy
42103014,Molino I,Bgy
42103015,Niog I,Bgy
42103018,P.F. Espiritu I (Panapaan),Bgy
42103019,Real I,Bgy
42103020,Salinas I,Bgy
42103021,San Nicolas I,Bgy
42103022,Sineguelasan,Bgy
42103023,Tabing Dagat,Bgy
42103024,Talaba I,Bgy
42103025,Zapote I,Bgy
42103026,Queens Row Central,Bgy
42103027,Queens Row East,Bgy
42103028,Queens Row West,Bgy
42103029,Aniban II,Bgy
42103030,Aniban III,Bgy
42103031,Aniban IV,Bgy
42103032,Aniban V,Bgy
42103033,Campo Santo,Bgy
42103034,Habay II,Bgy
42103035,Ligas II,Bgy
42103036,Ligas III,Bgy
42103037,Mabolo II,Bgy
42103038,Mabolo III,Bgy
42103039,Maliksi II,Bgy
42103040,Maliksi III,Bgy
42103041,Mambog II,Bgy
42103042,Mambog III,Bgy
42103043,Mambog IV,Bgy
42103044,Mambog V,Bgy
42103045,Molino II,Bgy
42103046,Molino III,Bgy
42103047,Molino IV,Bgy
42103048,Molino V,Bgy
42103049,Molino VI,Bgy
42103050,Molino VII,Bgy
42103051,Niog II,Bgy
42103052,Niog III,Bgy
42103053,P.F. Espiritu II,Bgy
42103054,P.F. Espiritu III,Bgy
42103055,P.F. Espiritu IV,Bgy
42103056,P.F. Espiritu V,Bgy
42103057,P.F. Espiritu VI,Bgy
42103058,P.F. Espiritu VII,Bgy
42103059,P.F. Espiritu VIII,Bgy
42103060,Real II,Bgy
42103061,Salinas II,Bgy
42103062,Salinas III,Bgy
42103063,Salinas IV,Bgy
42103064,San Nicolas II,Bgy
42103065,San Nicolas III,Bgy
42103066,Talaba II,Bgy
42103067,Talaba III,Bgy
42103068,Talaba IV,Bgy
42103069,Talaba V,Bgy
42103070,Talaba VI,Bgy
42103071,Talaba VII,Bgy
42103072,Zapote II,Bgy
42103073,Zapote III,Bgy
42103074,Zapote IV,Bgy
42103075,Zapote V,Bgy
42104000,CARMONA,Mun
42104001,Bancal,Bgy
42104006,Cabilang Baybay,Bgy
42104008,Lantic,Bgy
42104009,Mabuhay,Bgy
42104010,Maduya,Bgy
42104011,Milagrosa,Bgy
42104012,Barangay 1 (Pob.),Bgy
42104013,Barangay 2 (Pob.),Bgy
42104014,Barangay 3 (Pob.),Bgy
42104015,Barangay 4 (Pob.),Bgy
42104016,Barangay 5 (Pob.),Bgy
42104017,Barangay 6 (Pob.),Bgy
42104018,Barangay 7 (Pob.),Bgy
42104019,Barangay 8 (Pob.),Bgy
42105000,CAVITE CITY,City
42105001,Barangay 1 (Hen. M. Alvarez),Bgy
42105002,Barangay 10 (Kingfisher),Bgy
42105003,Barangay 2 (C. Tirona),Bgy
42105004,Barangay 11 (Lawin),Bgy
42105005,Barangay 12 (Love Bird),Bgy
42105006,Barangay 13 (Aguila),Bgy
42105007,Barangay 14 (Loro),Bgy
42105008,Barangay 15 (Kilyawan),Bgy
42105009,Barangay 16 (Martines),Bgy
42105010,Barangay 17 (Kalapati),Bgy
42105011,Barangay 18 (Maya),Bgy
42105012,Barangay 19 (Gemini),Bgy
42105013,Barangay 20 (Virgo),Bgy
42105014,Barangay 21 (Scorpio),Bgy
42105015,Barangay 22 (Leo),Bgy
42105016,Barangay 23 (Aquarius),Bgy
42105017,Barangay 24 (Libra),Bgy
42105018,Barangay 25 (Capricorn),Bgy
42105019,Barangay 26 (Cancer),Bgy
42105020,Barangay 27 (Sagitarius),Bgy
42105021,Barangay 28 (Taurus),Bgy
42105022,Barangay 29 (Lao-lao),Bgy
42105023,Barangay 3 (Hen. E. Aguinaldo),Bgy
42105024,Barangay 30 (Bid-bid),Bgy
42105025,Barangay 31 (Maya-maya),Bgy
42105026,Barangay 32 (Salay-salay),Bgy
42105027,Barangay 33 (Buwan-buwan),Bgy
42105028,Barangay 34 (Lapu-lapu),Bgy
42105029,Barangay 35 (Hasa-hasa),Bgy
42105030,Barangay 36 (Sap-sap),Bgy
42105031,Barangay 37 (Cadena De Amor),Bgy
42105032,Barangay 38 (Sampaguita),Bgy
42105033,Barangay 39 (Jasmin),Bgy
42105034,Barangay 4 (Hen. M. Trias),Bgy
42105035,Barangay 40 (Gumamela),Bgy
42105036,Barangay 41 (Rosal),Bgy
42105037,Barangay 42 (Pinagbuklod),Bgy
42105038,Barangay 43 (Pinagpala),Bgy
42105039,Barangay 44 (Maligaya),Bgy
42105040,Barangay 45 (Kaunlaran),Bgy
42105041,Barangay 46 (Sinagtala),Bgy
42105042,Barangay 47 (Pagkakaisa),Bgy
42105043,Barangay 48 (Narra),Bgy
42105044,Barangay 49 (Akasya),Bgy
42105045,Barangay 5 (Hen. E. Evangelista),Bgy
42105046,Barangay 50 (Kabalyero),Bgy
42105047,Barangay 51 (Kamagong),Bgy
42105048,Barangay 52 (Ipil),Bgy
42105049,Barangay 53 (Yakal),Bgy
42105050,Barangay 54 (Pechay),Bgy
42105051,Barangay 55 (Ampalaya),Bgy
42105052,Barangay 56 (Labanos),Bgy
42105053,Barangay 57 (Repolyo),Bgy
42105054,Barangay 58 (Patola),Bgy
42105055,Barangay 59 (Sitaw),Bgy
42105056,Barangay 6 (Diego Silang),Bgy
42105057,Barangay 60 (Letsugas),Bgy
42105058,Barangay 61 (Talong),Bgy
42105059,Barangay 62 (Kangkong),Bgy
42105060,Barangay 7 (Kapitan Kong),Bgy
42105061,Barangay 8 (Manuel S. Rojas),Bgy
42105062,Barangay 9 (Kanaway),Bgy
42105063,Barangay 10-A (Kingfisher-A),Bgy
42105064,Barangay 10-B (Kingfisher-B),Bgy
42105065,Barangay 22-A (Leo A),Bgy
42105066,Barangay 29-A (Lao-lao A),Bgy
42105067,Barangay 36-A (Sap-sap A),Bgy
42105068,Barangay 37-A (Cadena de Amor A),Bgy
42105069,Barangay 38-A (Sampaguita A),Bgy
42105070,Barangay 42-A (Pinagbuklod A),Bgy
42105071,Barangay 42-B (Pinagbuklod B),Bgy
42105072,Barangay 42-C (Pinagbuklod C),Bgy
42105073,Barangay 45-A (Kaunlaran A),Bgy
42105074,Barangay 47-A (Pagkakaisa A),Bgy
42105075,Barangay 47-B (Pagkakaisa B),Bgy
42105076,Barangay 48-A (Narra A),Bgy
42105077,Barangay 49-A (Akasya A),Bgy
42105078,Barangay 53-A (Yakal A),Bgy
42105079,Barangay 53-B (Yakal B),Bgy
42105080,Barangay 54-A (Pechay A),Bgy
42105081,Barangay 58-A (Patola A),Bgy
42105082,Barangay 61-A (Talong A),Bgy
42105083,Barangay 62-A (Kangkong A),Bgy
42105084,Barangay 62-B (Kangkong B),Bgy
42106000,CITY OF DASMARI‹AS,City
42106003,Burol,Bgy
42106005,Langkaan I,Bgy
42106008,Paliparan I,Bgy
42106010,Sabang,Bgy
42106011,Salawag,Bgy
42106012,Salitran I,Bgy
42106013,Sampaloc I,Bgy
42106014,San Agustin I,Bgy
42106015,San Jose,Bgy
42106016,Zone I (Pob.),Bgy
42106017,Zone II (Pob.),Bgy
42106018,Zone III (Pob.),Bgy
42106019,Zone IV (Pob.),Bgy
42106020,Datu Esmael (Bago-a-ingud),Bgy
42106021,Emmanuel Bergado I,Bgy
42106022,Fatima I,Bgy
42106023,Luzviminda I,Bgy
42106024,Saint Peter I,Bgy
42106025,San Andres I,Bgy
42106026,San Antonio De Padua I,Bgy
42106027,San Dionisio (Barangay 1),Bgy
42106028,San Esteban (Barangay 4),Bgy
42106029,San Francisco I,Bgy
42106030,San Isidro Labrador I,Bgy
42106031,San Juan (San Juan I),Bgy
42106032,San Lorenzo Ruiz I,Bgy
42106033,San Luis I,Bgy
42106034,San Manuel I,Bgy
42106035,San Mateo,Bgy
42106036,San Miguel,Bgy
42106037,San Nicolas I,Bgy
42106038,San Roque (Sta. Cristina II),Bgy
42106039,San Simon (Barangay 7),Bgy
42106040,Santa Cristina I,Bgy
42106041,Santa Cruz I,Bgy
42106042,Santa Fe,Bgy
42106043,Santa Lucia (San Juan II),Bgy
42106044,Santa Maria (Barangay 20),Bgy
42106045,Santo Cristo (Barangay 3),Bgy
42106046,Santo Ni_o I,Bgy
42106047,Burol I,Bgy
42106048,Burol II,Bgy
42106049,Burol III,Bgy
42106050,Emmanuel Bergado II,Bgy
42106051,Fatima II,Bgy
42106052,Fatima III,Bgy
42106053,Langkaan II,Bgy
42106054,Luzviminda II,Bgy
42106055,Paliparan II,Bgy
42106056,Paliparan III,Bgy
42106057,Saint Peter II,Bgy
42106058,Salitran II,Bgy
42106059,Salitran III,Bgy
42106060,Salitran IV,Bgy
42106061,Sampaloc II,Bgy
42106062,Sampaloc III,Bgy
42106063,Sampaloc IV,Bgy
42106064,Sampaloc V,Bgy
42106065,San Agustin II,Bgy
42106066,San Agustin III,Bgy
42106067,San Andres II,Bgy
42106068,San Antonio De Padua II,Bgy
42106069,San Francisco II,Bgy
42106070,San Isidro Labrador II,Bgy
42106071,San Lorenzo Ruiz II,Bgy
42106072,San Luis II,Bgy
42106073,San Manuel II,Bgy
42106074,San Miguel II,Bgy
42106075,San Nicolas II,Bgy
42106076,Santa Cristina II,Bgy
42106077,Santa Cruz II,Bgy
42106078,Santo Ni_o II,Bgy
42106079,Zone I-B,Bgy
42106080,H-2,Bgy
42106081,Victoria Reyes,Bgy
42107000,GENERAL EMILIO AGUINALDO,Mun
42107001,A. Dalusag,Bgy
42107002,Batas Dao,Bgy
42107003,Casta_os Cerca,Bgy
42107004,Casta_os Lejos,Bgy
42107005,Kabulusan,Bgy
42107006,Kaymisas,Bgy
42107007,Kaypaaba,Bgy
42107008,Lumipa,Bgy
42107009,Narvaez,Bgy
42107010,Poblacion I,Bgy
42107011,Tabora,Bgy
42107012,Poblacion II,Bgy
42107013,Poblacion III,Bgy
42107014,Poblacion IV,Bgy
42108000,CITY OF GENERAL TRIAS,City
42108001,Alingaro,Bgy
42108002,Bacao I,Bgy
42108003,Gov. Ferrer Pob. (Bgy. 1),Bgy
42108004,Sampalucan Pob. (Bgy. 2),Bgy
42108005,Dulong Bayan Pob. (Bgy. 3),Bgy
42108006,San Gabriel Pob. (Bgy. 4),Bgy
42108007,Bagumbayan Pob. (Bgy. 5),Bgy
42108008,Vibora Pob. (Bgy. 6),Bgy
42108009,Ninety Sixth Pob. (Bgy. 8),Bgy
42108010,Prinza Pob. (Bgy. 9),Bgy
42108011,Biclatan,Bgy
42108012,Buenavista I,Bgy
42108013,Corregidor Pob. (Bgy. 10),Bgy
42108014,Javalera,Bgy
42108015,Manggahan,Bgy
42108016,Navarro,Bgy
42108017,Panungyanan,Bgy
42108018,Pasong Camachile I,Bgy
42108020,Pasong Kawayan I,Bgy
42108021,Pasong Kawayan II,Bgy
42108022,Pinagtipunan,Bgy
42108023,San Francisco,Bgy
42108025,San Juan I,Bgy
42108026,Santa Clara,Bgy
42108027,Santiago,Bgy
42108028,Tapia,Bgy
42108029,Tejero,Bgy
42108030,Arnaldo Pob. (Bgy. 7),Bgy
42108031,Bacao II,Bgy
42108032,Buenavista II,Bgy
42108033,Buenavista III,Bgy
42108034,Pasong Camachile II,Bgy
42108035,San Juan II,Bgy
42109000,IMUS CITY,City
42109001,Alapan I-A,Bgy
42109002,Alapan II-A,Bgy
42109003,Anabu I-A,Bgy
42109004,Anabu II-A,Bgy
42109006,Poblacion I-A (Pob.),Bgy
42109007,Poblacion II-A (Pob.),Bgy
42109008,Poblacion III-A (Pob.),Bgy
42109009,Poblacion IV-A (Pob.),Bgy
42109010,Bayan Luma I,Bgy
42109011,Bucandala I,Bgy
42109012,Carsadang Bago I,Bgy
42109014,Malagasang I-A,Bgy
42109015,Malagasang II-A,Bgy
42109016,Medicion I-A,Bgy
42109017,Medicion II-A,Bgy
42109018,Pag-Asa I,Bgy
42109019,Palico I,Bgy
42109020,Pasong Buaya I,Bgy
42109022,Tanzang Luma I,Bgy
42109024,Toclong I-A,Bgy
42109025,Toclong II-A,Bgy
42109026,Alapan I-B,Bgy
42109027,Alapan I-C,Bgy
42109028,Alapan II-B,Bgy
42109029,Anabu I-B,Bgy
42109030,Anabu I-C,Bgy
42109031,Anabu I-D,Bgy
42109032,Anabu I-E,Bgy
42109033,Anabu I-F,Bgy
42109034,Anabu I-G,Bgy
42109035,Anabu II-B,Bgy
42109036,Anabu II-C,Bgy
42109037,Anabu II-D,Bgy
42109038,Anabu II-E,Bgy
42109039,Anabu II-F,Bgy
42109040,Bagong Silang (Bahayang Pag-Asa),Bgy
42109041,Bayan Luma II,Bgy
42109042,Bayan Luma III,Bgy
42109043,Bayan Luma IV,Bgy
42109044,Bayan Luma V,Bgy
42109045,Bayan Luma VI,Bgy
42109046,Bayan Luma VII,Bgy
42109047,Bayan Luma VIII,Bgy
42109048,Bayan Luma IX,Bgy
42109049,Bucandala II,Bgy
42109050,Bucandala III,Bgy
42109051,Bucandala IV,Bgy
42109052,Bucandala V,Bgy
42109053,Buhay na Tubig,Bgy
42109054,Carsadang Bago II,Bgy
42109055,Magdalo,Bgy
42109056,Maharlika,Bgy
42109057,Malagasang I-B,Bgy
42109058,Malagasang I-C,Bgy
42109059,Malagasang I-D,Bgy
42109060,Malagasang I-E,Bgy
42109061,Malagasang I-F,Bgy
42109062,Malagasang I-G,Bgy
42109063,Malagasang II-B,Bgy
42109064,Malagasang II-C,Bgy
42109065,Malagasang II-D,Bgy
42109066,Malagasang II-E,Bgy
42109067,Malagasang II-F,Bgy
42109068,Malagasang II-G,Bgy
42109069,Mariano Espeleta I,Bgy
42109070,Mariano Espeleta II,Bgy
42109071,Mariano Espeleta III,Bgy
42109072,Medicion I-B,Bgy
42109073,Medicion I-C,Bgy
42109074,Medicion I-D,Bgy
42109075,Medicion II-B,Bgy
42109076,Medicion II-C,Bgy
42109077,Medicion II-D,Bgy
42109078,Medicion II-E,Bgy
42109079,Medicion II-F,Bgy
42109080,Pag-Asa II,Bgy
42109081,Pag-Asa III,Bgy
42109082,Palico II,Bgy
42109083,Palico III,Bgy
42109084,Palico IV,Bgy
42109085,Pasong Buaya II,Bgy
42109086,Pinagbuklod,Bgy
42109087,Poblacion I-B,Bgy
42109088,Poblacion I-C,Bgy
42109089,Poblacion II-B,Bgy
42109090,Poblacion III-B,Bgy
42109091,Poblacion IV-B,Bgy
42109092,Poblacion IV-C,Bgy
42109093,Poblacion IV-D,Bgy
42109094,Tanzang Luma II,Bgy
42109095,Tanzang Luma III,Bgy
42109096,Tanzang Luma IV (Southern City),Bgy
42109097,Tanzang Luma V,Bgy
42109098,Tanzang Luma VI,Bgy
42109099,Toclong I-B,Bgy
42109100,Toclong I-C,Bgy
42109101,Toclong II-B,Bgy
42110000,INDANG,Mun
42110001,Agus-us,Bgy
42110002,Alulod,Bgy
42110003,Banaba Cerca,Bgy
42110004,Banaba Lejos,Bgy
42110005,Bancod,Bgy
42110006,Buna Cerca,Bgy
42110007,Buna Lejos I,Bgy
42110008,Calumpang Cerca,Bgy
42110009,Calumpang Lejos I,Bgy
42110010,Carasuchi,Bgy
42110011,Kayquit I,Bgy
42110012,Daine I,Bgy
42110013,Guyam Malaki,Bgy
42110014,Guyam Munti,Bgy
42110015,Harasan,Bgy
42110016,Kaytambog,Bgy
42110018,Limbon,Bgy
42110019,Lumampong Balagbag,Bgy
42110020,Lumampong Halayhay,Bgy
42110021,Mahabangkahoy Lejos,Bgy
42110022,Mahabangkahoy Cerca,Bgy
42110023,Barangay 1 (Pob.),Bgy
42110024,Barangay 2 (Pob.),Bgy
42110025,Barangay 3 (Pob.),Bgy
42110026,Barangay 4 (Pob.),Bgy
42110027,Pulo,Bgy
42110028,Tambo Balagbag,Bgy
42110029,Tambo Ilaya,Bgy
42110030,Tambo Malaki,Bgy
42110031,Tambo Kulit,Bgy
42110032,Buna Lejos II,Bgy
42110033,Daine II,Bgy
42110034,Kayquit II,Bgy
42110035,Kayquit III,Bgy
42110036,Kaytapos,Bgy
42110037,Mataas na Lupa (Checkpoint),Bgy
42111000,KAWIT,Mun
42111001,Binakayan-Kanluran,Bgy
42111002,Gahak,Bgy
42111003,Kaingen,Bgy
42111004,Marulas,Bgy
42111005,Panamitan,Bgy
42111006,Poblacion,Bgy
42111007,Magdalo (Putol),Bgy
42111008,San Sebastian,Bgy
42111009,Santa Isabel,Bgy
42111010,Tabon I,Bgy
42111011,Toclong,Bgy
42111012,Wakas I,Bgy
42111013,Batong Dalig,Bgy
42111014,Balsahan-Bisita,Bgy
42111015,Binakayan-Aplaya,Bgy
42111016,Congbalay-Legaspi,Bgy
42111017,Manggahan-Lawin,Bgy
42111018,Pulvorista,Bgy
42111019,Samala-Marquez,Bgy
42111020,Tabon II,Bgy
42111021,Tabon III,Bgy
42111022,Tramo-Bantayan,Bgy
42111023,Wakas II,Bgy
42112000,MAGALLANES,Mun
42112001,Baliwag,Bgy
42112002,Bendita I,Bgy
42112003,Caluangan,Bgy
42112004,Medina,Bgy
42112005,Pacheco,Bgy
42112006,Barangay 1 (Pob.),Bgy
42112007,Barangay 2 (Pob.),Bgy
42112008,Barangay 3 (Pob.),Bgy
42112009,Barangay 4 (Pob.),Bgy
42112010,Barangay 5 (Pob.),Bgy
42112011,Ramirez,Bgy
42112012,Tua,Bgy
42112013,Urdaneta,Bgy
42112014,Kabulusan,Bgy
42112015,Bendita II,Bgy
42112016,San Agustin,Bgy
42113000,MARAGONDON,Mun
42113001,Caingin Pob. (Barangay 3),Bgy
42113002,Bucal I,Bgy
42113003,Bucal II,Bgy
42113004,Bucal III A,Bgy
42113005,Bucal IV A,Bgy
42113007,San Miguel I A (Caputatan),Bgy
42113008,Garita I A,Bgy
42113009,Mabato,Bgy
42113010,Talipusngo,Bgy
42113011,Pantihan I (Balayungan),Bgy
42113012,Pantihan II (Sagbat),Bgy
42113013,Pantihan III (Pook na Munti),Bgy
42113014,Pantihan IV (Pook ni Sara),Bgy
42113015,Patungan,Bgy
42113016,Pinagsanhan I A,Bgy
42113018,Poblacion I A,Bgy
42113019,Poblacion II A,Bgy
42113020,Tulay Silangan,Bgy
42113021,Layong Mabilog,Bgy
42113022,Bucal III B,Bgy
42113023,Bucal IV B,Bgy
42113024,Garita I B,Bgy
42113025,Pinagsanhan I B,Bgy
42113026,Poblacion I B,Bgy
42113027,Poblacion II B,Bgy
42113028,San Miguel I B,Bgy
42113029,Tulay Kanluran,Bgy
42114000,MENDEZ (MENDEZ-NU‹EZ),Mun
42114001,Anuling Lejos I (Anuling),Bgy
42114002,Asis I,Bgy
42114003,Galicia I,Bgy
42114004,Palocpoc I,Bgy
42114005,Panungyan I,Bgy
42114007,Poblacion I (Barangay I),Bgy
42114008,Poblacion II (Barangay II),Bgy
42114009,Poblacion III (Barangay III),Bgy
42114010,Poblacion IV (Barangay IV),Bgy
42114011,Poblacion V (Barangay V),Bgy
42114012,Poblacion VI (Barangay VI),Bgy
42114013,Poblacion VII (Barangay VII),Bgy
42114014,Anuling Cerca I,Bgy
42114015,Anuling Cerca II,Bgy
42114016,Anuling Lejos II,Bgy
42114017,Asis II,Bgy
42114018,Asis III,Bgy
42114019,Banayad,Bgy
42114020,Bukal,Bgy
42114021,Galicia II,Bgy
42114022,Galicia III,Bgy
42114023,Miguel Mojica,Bgy
42114024,Palocpoc II,Bgy
42114025,Panungyan II,Bgy
42115000,NAIC,Mun
42115001,Bagong Karsada,Bgy
42115002,Balsahan,Bgy
42115003,Bancaan,Bgy
42115004,Bucana Malaki,Bgy
42115005,Bucana Sasahan,Bgy
42115006,Capt. C. Nazareno (Pob.),Bgy
42115007,Calubcob,Bgy
42115008,Palangue 2 & 3,Bgy
42115009,Gomez-Zamora (Pob.),Bgy
42115010,Halang,Bgy
42115011,Humbac,Bgy
42115012,Ibayo Estacion,Bgy
42115013,Ibayo Silangan,Bgy
42115014,Kanluran,Bgy
42115015,Labac,Bgy
42115016,Latoria,Bgy
42115018,Mabolo,Bgy
42115019,Makina,Bgy
42115020,Malainen Bago,Bgy
42115021,Malainen Luma,Bgy
42115022,Molino,Bgy
42115023,Munting Mapino,Bgy
42115024,Muzon,Bgy
42115025,Palangue 1,Bgy
42115026,Sabang,Bgy
42115028,San Roque,Bgy
42115029,Santulan,Bgy
42115030,Sapa,Bgy
42115031,Timalan Balsahan,Bgy
42115032,Timalan Concepcion,Bgy
42116000,NOVELETA,Mun
42116001,Magdiwang,Bgy
42116002,Poblacion,Bgy
42116003,Salcedo I,Bgy
42116004,San Antonio I,Bgy
42116005,San Juan I,Bgy
42116006,San Rafael I,Bgy
42116007,San Rafael II,Bgy
42116008,San Jose I,Bgy
42116009,Santa Rosa I,Bgy
42116010,Salcedo II,Bgy
42116011,San Antonio II,Bgy
42116012,San Jose II,Bgy
42116013,San Juan II,Bgy
42116014,San Rafael III,Bgy
42116015,San Rafael IV,Bgy
42116016,Santa Rosa II,Bgy
42117000,ROSARIO,Mun
42117001,Silangan I,Bgy
42117002,Bagbag I,Bgy
42117003,Kanluran,Bgy
42117005,Ligtong I,Bgy
42117006,Ligtong II,Bgy
42117007,Muzon I,Bgy
42117008,Poblacion,Bgy
42117009,Sapa I,Bgy
42117010,Tejeros Convention,Bgy
42117011,Wawa I,Bgy
42117012,Ligtong III,Bgy
42117013,Bagbag II,Bgy
42117014,Ligtong IV,Bgy
42117015,Muzon II,Bgy
42117016,Sapa II,Bgy
42117017,Sapa III,Bgy
42117018,Sapa IV,Bgy
42117019,Silangan II,Bgy
42117020,Wawa II,Bgy
42117021,Wawa III,Bgy
42118000,SILANG,Mun
42118001,Adlas,Bgy
42118003,Balite I,Bgy
42118004,Balite II,Bgy
42118005,Balubad,Bgy
42118006,Batas,Bgy
42118007,Biga I,Bgy
42118008,Biluso,Bgy
42118009,Buho,Bgy
42118010,Bucal,Bgy
42118011,Bulihan,Bgy
42118012,Cabangaan,Bgy
42118013,Carmen,Bgy
42118014,Hukay,Bgy
42118015,Iba,Bgy
42118016,Inchican,Bgy
42118017,Kalubkob,Bgy
42118018,Kaong,Bgy
42118019,Lalaan I,Bgy
42118020,Lalaan II,Bgy
42118021,Litlit,Bgy
42118022,Lucsuhin,Bgy
42118023,Lumil,Bgy
42118026,Maguyam,Bgy
42118027,Malabag,Bgy
42118028,Mataas Na Burol,Bgy
42118029,Munting Ilog,Bgy
42118030,Paligawan,Bgy
42118031,Pasong Langka,Bgy
42118032,Barangay I (Pob.),Bgy
42118033,Barangay II (Pob.),Bgy
42118034,Barangay III (Pob.),Bgy
42118035,Barangay IV (Pob.),Bgy
42118036,Barangay V (Pob.),Bgy
42118037,Pooc I,Bgy
42118038,Pulong Bunga,Bgy
42118039,Pulong Saging,Bgy
42118040,Puting Kahoy,Bgy
42118041,Sabutan,Bgy
42118042,San Miguel I,Bgy
42118043,San Vicente I,Bgy
42118044,Santol,Bgy
42118045,Tartaria,Bgy
42118046,Tibig,Bgy
42118047,Tubuan I,Bgy
42118048,Ulat,Bgy
42118049,Acacia,Bgy
42118050,Anahaw I,Bgy
42118051,Ipil I,Bgy
42118052,Narra I,Bgy
42118053,Yakal,Bgy
42118054,Anahaw II,Bgy
42118055,Banaba,Bgy
42118056,Biga II,Bgy
42118057,Hoyo,Bgy
42118058,Ipil II,Bgy
42118059,Malaking Tatyao,Bgy
42118060,Narra II,Bgy
42118061,Narra III,Bgy
42118062,Pooc II,Bgy
42118063,San Miguel II,Bgy
42118064,San Vicente II,Bgy
42118065,Toledo,Bgy
42118066,Tubuan II,Bgy
42118067,Tubuan III,Bgy
42119000,TAGAYTAY CITY,City
42119001,Asisan,Bgy
42119002,Bagong Tubig,Bgy
42119003,Dapdap West,Bgy
42119004,Francisco (San Francisco),Bgy
42119005,Guinhawa South,Bgy
42119006,Iruhin West,Bgy
42119007,Calabuso (Calabuso South & North),Bgy
42119008,Kaybagal South (Pob.),Bgy
42119010,Mag-Asawang Ilat,Bgy
42119011,Maharlika West,Bgy
42119012,Maitim 2nd East,Bgy
42119013,Mendez Crossing West,Bgy
42119014,Neogan,Bgy
42119015,Patutong Malaki South,Bgy
42119017,Sambong,Bgy
42119018,San Jose,Bgy
42119019,Silang Junction South,Bgy
42119020,Sungay South,Bgy
42119021,Tolentino West,Bgy
42119022,Zambal,Bgy
42119023,Iruhin East,Bgy
42119024,Kaybagal North,Bgy
42119025,Maitim 2nd West,Bgy
42119027,Dapdap East,Bgy
42119028,Guinhawa North,Bgy
42119029,Iruhin South,Bgy
42119030,Kaybagal East,Bgy
42119031,Maharlika East,Bgy
42119032,Maitim 2nd Central,Bgy
42119033,Mendez Crossing East,Bgy
42119034,Patutong Malaki North,Bgy
42119035,Silang Junction North,Bgy
42119036,Sungay North,Bgy
42119037,Tolentino East,Bgy
42120000,TANZA,Mun
42120001,Amaya I,Bgy
42120002,Bagtas,Bgy
42120003,Biga,Bgy
42120004,Biwas,Bgy
42120005,Bucal,Bgy
42120006,Bunga,Bgy
42120007,Calibuyo,Bgy
42120008,Capipisa,Bgy
42120009,Daang Amaya I,Bgy
42120010,Halayhay,Bgy
42120011,Julugan I,Bgy
42120012,Mulawin,Bgy
42120015,Paradahan I,Bgy
42120016,Barangay I (Pob.),Bgy
42120017,Barangay II (Pob.),Bgy
42120018,Barangay III (Pob.),Bgy
42120019,Barangay IV (Pob.),Bgy
42120020,Punta I,Bgy
42120021,Sahud Ulan,Bgy
42120022,Sanja Mayor,Bgy
42120023,Santol,Bgy
42120024,Tanauan,Bgy
42120026,Tres Cruses,Bgy
42120027,Lambingan,Bgy
42120028,Amaya II,Bgy
42120029,Amaya III,Bgy
42120030,Amaya IV,Bgy
42120031,Amaya V,Bgy
42120032,Amaya VI,Bgy
42120033,Amaya VII,Bgy
42120034,Daang Amaya II,Bgy
42120035,Daang Amaya III,Bgy
42120036,Julugan II,Bgy
42120037,Julugan III,Bgy
42120038,Julugan IV,Bgy
42120039,Julugan V,Bgy
42120040,Julugan VI,Bgy
42120041,Julugan VII,Bgy
42120042,Julugan VIII,Bgy
42120043,Paradahan II,Bgy
42120044,Punta II,Bgy
42121000,TERNATE,Mun
42121001,Poblacion I (Barangay I),Bgy
42121002,Poblacion II (Barangay II),Bgy
42121003,Bucana,Bgy
42121005,Poblacion III (Barangay III),Bgy
42121006,San Jose,Bgy
42121007,San Juan I,Bgy
42121008,Sapang I,Bgy
42121009,Poblacion I A,Bgy
42121010,San Juan II,Bgy
42121011,Sapang II,Bgy
42122000,TRECE MARTIRES CITY (Capital),City
42122002,Cabezas,Bgy
42122003,Cabuco,Bgy
42122004,De Ocampo,Bgy
42122005,Lallana,Bgy
42122006,San Agustin (Pob.),Bgy
42122008,Osorio,Bgy
42122009,Conchu (Lagundian),Bgy
42122010,Perez (Lucbanan),Bgy
42122011,Aguado (Piscal Mundo),Bgy
42122012,Gregorio (Aliang),Bgy
